Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
2021-04-23,859.5177001953125,866.0847219387464,855.4555959671399,860.2624183089432,11828857
2021-04-26,874.6378173828125,885.5378273951245,862.7448895453444,866.5813583165724,20846778
2021-04-27,897.5660400390625,901.4250123029811,874.8182915364723,875.6081368680552,19992524
2021-04-28,901.47021484375,906.2996013229371,893.7297060704715,901.7184741400474,17122437
2021-04-29,913.543701171875,922.7737059327087,905.9837012820783,913.0246189844161,17412606
2021-04-30,900.2064819335938,918.9372550182458,897.0696639164535,906.5253048610995,19828769
2021-05-03,884.2062377929688,893.2105461727255,877.0073157472597,887.3430555100857,23640186
2021-05-04,865.0466918945312,888.1555786981006,862.5192105636345,880.1216239409943,21849830
2021-05-05,866.6264038085938,874.9311213941457,861.1876811156937,868.0932764991574,12393609
2021-05-06,871.5460815429688,873.351467984722,860.5332540943049,867.4162861727356,14624666
2021-05-07,871.8845825195312,882.6717141211767,869.289350739611,874.5926322966467,12288548
2021-05-10,869.3795776367188,878.6772726130321,867.0100416182049,875.1568139833493,13941237
2021-05-11,872.5165405273438,874.9537675806936,862.0678622246373,864.324640162575,13478264
2021-05-12,863.4895629882812,872.4036175039552,860.7138223730607,871.1398768410697,13177961
2021-05-14,874.3895874023438,876.5108642766377,860.2625054108522,870.2146050700743,13291616
2021-05-17,884.7930297851562,886.1921519936135,871.2752254332202,874.3895393110239,11873078
2021-05-18,897.2501220703125,903.8623311241566,890.2768357355067,894.1133042302491,12064918
2021-05-19,901.357421875,910.1135316770341,890.0512670062741,893.661980396703,16317002
2021-05-20,896.0991821289062,907.6084680068054,894.1132869679878,901.7409772274724,11422532
2021-05-21,903.83984375,907.0217890570246,896.3700979084354,899.0781478980009,10785605
2021-05-24,896.2120361328125,907.1120455871035,894.5646545808229,906.2995769189343,8551760
2021-05-25,886.0568237304688,901.3348284850034,884.6350781454706,901.0640055897504,14780102
2021-05-26,889.1710815429688,893.436318314461,887.0272410491106,891.4052361303035,7480204
2021-05-27,891.9017944335938,899.5294855338184,885.6506620923865,889.2839988316376,26819294
2021-05-28,945.476318359375,950.0800090423911,898.1754320907405,898.1754320907405,56469931
2021-05-31,975.0393676757812,989.2115769657272,941.0757172389948,948.7259715836556,59124142
2021-06-01,978.9208984375,993.8603885283871,968.8107347954659,977.611970938607,28013832
2021-06-02,993.52197265625,997.2455637461187,973.5499623771119,973.5499623771119,24630162
2021-06-03,997.313232421875,1015.5249829566307,991.197541606595,1002.4359457378657,23974257
2021-06-04,988.6700439453125,1000.382403586374,985.8491162192327,999.6376853522006,14468646
2021-06-07,1005.3245239257812,1011.9141694726093,986.1875471509084,993.8604245557929,16336573
2021-06-08,999.54736328125,1005.2117222594065,992.1227450436447,1004.9635226595291,9674735
2021-06-09,981.674072265625,1002.4358661639994,973.9786315641471,1001.5332028305284,11409161
2021-06-10,985.2849731445312,1006.4981611610059,982.8251227181646,989.9789185964415,14155653
2021-06-11,1002.375244140625,1009.1011338517071,987.4063134106076,988.6745196444147,13762778
2021-06-14,1016.7554931640625,1022.8019357932958,994.1775030221097,1003.213263471595,20332436
2021-06-15,1019.0653076171875,1030.3429509893165,1014.6719900296001,1024.0474438114227,15174215
2021-06-16,1001.6732177734375,1017.7291568032897,999.0689384128791,1016.7554197633551,10797349
2021-06-17,1003.5075073242188,1012.2714997953356,987.315715260484,996.4193416411849,15745975
2021-06-18,1008.0367431640625,1012.2715649781592,989.331239663787,1007.9688163777718,29369026
2021-06-21,1013.29052734375,1017.9329096042337,996.4873342427861,998.0046053152495,12186448
2021-06-22,1008.0820922851562,1024.047523693767,1005.1834033496904,1020.877007795391,12871913
2021-06-23,998.8424682617188,1019.336948449686,997.1892837583877,1019.0652413259819,16653951
2021-06-24,975.3587646484375,1003.0320420254984,969.24439537304,999.5219522378009,91461975
2021-06-25,953.14306640625,975.3587188779936,942.5674531142881,975.3587188779936,55355022
2021-06-28,944.7868041992188,963.1299720367883,942.5222185353294,961.0918688993542,20277042
2021-06-29,945.60205078125,955.2039275943256,943.9262837366043,946.3720075153033,27144063
2021-06-30,955.9512329101562,961.3862145219897,947.0740283906408,949.4291830957576,19762858
2021-07-01,950.19921875,961.6127163035006,948.863085632743,959.2802038142157,12534407
2021-07-02,964.2848510742188,966.0286046961062,947.9345027993265,949.7688254664646,14086620
2021-07-05,973.8641357421875,975.3814069298204,965.3945518663345,967.6364952540457,11702287
2021-07-06,962.3599853515625,973.2752927037599,960.2765977537204,971.4863144110957,10070124
2021-07-07,955.679443359375,963.6961219133111,950.2218196134942,963.6961219133111,10454892
2021-07-08,947.7760009765625,958.8045791709611,942.5221577829742,958.8045791709611,11185460
2021-07-09,938.0836181640625,947.3684433649398,935.7737479702222,945.692616426164,9037675
2021-07-12,943.92626953125,951.8070347554016,939.5782363454429,941.9560333000883,8585292
2021-07-13,950.9917602539062,952.5090313833667,945.7152147930674,951.1276138236502,6717133
2021-07-14,944.7868041992188,954.2301252196338,942.6354298484742,951.2861518765445,8532544
2021-07-15,943.1336669921875,948.8630578642602,941.3899132919198,948.8630578642602,9448356
2021-07-16,956.7437744140625,957.8081403899708,945.5114158643191,945.5793426478567,8828185
2021-07-19,950.6519775390625,961.9975465567177,947.6174355638851,951.1275248888638,8354449
2021-07-20,948.3195190429688,954.7509997157346,943.8809767465054,950.9011562369292,6741464
2021-07-22,960.5030517578125,961.9523961689722,950.2897739918685,959.7330950269046,7972397
2021-07-23,953.7092895507812,966.7306870173245,952.0561048845019,966.7306870173245,9937030
2021-07-26,940.6426391601562,960.6389323639107,938.0383595793566,954.7510454031105,12389668
2021-07-27,930.746337890625,943.7450933231961,924.8584510240973,940.6199818363403,10824523
2021-07-28,922.7522583007812,932.1050093559254,913.1956670017476,932.1050093559254,12897848
2021-07-29,929.9536743164062,939.5329082786225,925.4924300252735,930.2933681370648,13765738
2021-07-30,921.8238525390625,936.6115854453042,919.9215431668897,932.1050565925411,11350608
2021-08-02,938.6724243164062,941.7975357253354,924.4734496016514,930.4293230086479,10925104
2021-08-03,945.579345703125,947.0513322851771,934.9131634487219,946.5984271599676,11817299
2021-08-04,952.8261108398438,957.468493410625,945.239695070289,948.5912889902256,13169800
2021-08-05,966.6400756835938,975.9474827845528,953.0525024475675,957.604315821072,21252078
2021-08-06,946.1681518554688,972.392083052254,941.5030673967123,964.6924564242829,16620987
2021-08-09,940.7784423828125,946.5078930939915,935.9548618556917,942.522196064497,7494143
2021-08-10,945.7152099609375,957.0155553586313,939.238504866793,942.9750770172923,11919198
2021-08-11,958.963134765625,960.1859966454768,943.6092248291548,949.7462363911606,9184963
2021-08-12,955.88330078125,962.9941092821113,953.3922326146494,962.4052906590396,8137612
2021-08-13,971.8032836914062,973.7282353115995,955.181228214771,958.9630848706249,12780901
2021-08-16,984.4170532226562,997.7781437654177,963.8772277608733,973.4791039346753,21935444
2021-08-17,980.2276000976562,989.716205298415,972.7997402220516,982.3110475847799,12658169
2021-08-18,984.0321044921875,990.4408829212671,974.9511198541776,984.6435653646352,10075860
2021-08-20,972.98095703125,983.7377088016336,967.8856094241049,970.6031001945055,9426282
2021-08-23,979.3671264648438,984.6436123486905,965.756910089194,984.6436123486905,9854395
2021-08-24,989.036865234375,992.7960796490014,976.3098177521405,980.5899239821464,11864472
2021-08-25,997.5969848632812,1005.4778098902966,987.4063495975512,989.8068486851395,13380559
2021-08-26,1010.210693359375,1016.7553848783828,998.6839258042111,1000.0427010414176,18589616
2021-08-27,1008.8292846679688,1015.7816567389563,1003.6887127626729,1013.1773175448565,10480636
2021-08-30,1028.2369384765625,1030.7733511879242,1013.086868200183,1019.0653841621985,14027062
2021-08-31,1022.7565307617188,1034.351165067264,1015.5550939662595,1031.2486961976206,26485463
2021-09-01,1026.8101806640625,1038.495504793424,1024.9532755584123,1029.482446811587,11145486
2021-09-02,1039.175048828125,1045.2441344285928,1021.3300682773296,1021.3300682773296,9956770
2021-09-03,1081.79443359375,1084.7384068201698,1042.8435137983438,1046.2403322593964,30664428
2021-09-06,1098.5977783203125,1123.2365131929273,1092.4380047519112,1092.8909697996994,33641710
2021-09-07,1105.52734375,1113.272195169168,1092.4379602260194,1100.5904921516135,17349882
2021-09-08,1101.2020263671875,1111.4606486919852,1090.0149514607642,1110.554838373318,14301651
2021-09-09,1098.5977783203125,1104.145971203985,1094.2950296674799,1099.6394421897962,8963249
2021-09-13,1074.117431640625,1101.9492019199529,1072.5322338327235,1101.9492019199529,16311160
2021-09-14,1072.7135009765625,1084.2854942866497,1071.6037904973264,1075.6801166083583,8908356
2021-09-15,1077.1748046875,1085.078152851648,1072.7362021275617,1072.7362021275617,9071075
2021-09-16,1099.7752685546875,1103.6476943262978,1072.0567074838173,1078.6466838742622,13448882
2021-09-17,1082.722900390625,1112.2984866148895,1075.9517858407112,1107.837242193017,34882133
2021-09-20,1084.4439697265625,1095.3139316833478,1073.415392150155,1074.3664868663025,11779819
2021-09-21,1089.131591796875,1094.5212880350991,1079.756139177186,1089.2674453507248,9915736
2021-09-22,1100.8170166015625,1106.025455452025,1086.210362198153,1090.6263219107966,10995912
2021-09-23,1127.7203369140625,1130.9360171926044,1107.6107744419755,1108.4713001643795,15748397
2021-09-24,1124.4593505859375,1134.7632574948414,1119.6131874834832,1133.9027316972313,15192163
2021-09-27,1143.3685302734375,1145.8370159244848,1121.1077134942575,1126.4068411721403,15373834
2021-09-28,1154.0574951171875,1161.689135216267,1138.092065214608,1147.6939414575027,18035258
2021-09-29,1144.90869140625,1163.9991145771864,1141.3758992926414,1163.9991145771864,9719875
2021-09-30,1141.0135498046875,1147.965922997723,1132.4534560345573,1143.6178894191034,13590654
2021-10-01,1143.0289306640625,1150.320936930379,1130.0302358504632,1133.1779894261922,8958928
2021-10-04,1157.72607421875,1166.1955973057436,1149.075293250508,1156.2993722307872,10918552
2021-10-05,1181.75341796875,1183.0216242133338,1153.7403880823629,1157.2505376163047,13533634
2021-10-06,1159.40185546875,1186.6221652780882,1155.438860897584,1186.6221652780882,10258881
2021-10-07,1165.0860595703125,1177.0204479976474,1162.9573276219362,1175.3219190109808,6336665
2021-10-08,1209.85693359375,1215.8128063604343,1169.2074879845059,1170.9058970806193,15772493
2021-10-11,1201.4327392578125,1231.9367793726578,1198.1264896541243,1223.512539721895,14768666
2021-10-12,1208.29443359375,1215.1788796176056,1196.2694750157295,1197.9680041586355,6682011
2021-10-13,1220.591064453125,1231.7102112927382,1208.9736680853593,1213.3669853963502,9959762
2021-10-14,1223.0594482421875,1230.7817769408248,1217.0809330176019,1223.036805981498,8623469
2021-10-18,1226.320556640625,1243.2596035729455,1205.8033136478314,1208.6567177514992,13594479
2021-10-19,1237.3037109375,1246.1356302424738,1226.5016753447112,1233.6577079515857,8833409
2021-10-20,1223.0594482421875,1242.2405578545067,1219.0285268378586,1242.2405578545067,12710570
2021-10-21,1187.7772216796875,1235.5600608138357,1179.0358711096487,1235.2883536749923,20831669
2021-10-22,1189.99658203125,1206.9810344630644,1182.7951444896785,1186.6449281501523,11027475
2021-10-25,1178.40185546875,1213.8201056097269,1163.9990998346134,1213.8201056097269,17198417
2021-10-26,1205.2371826171875,1208.7926167498356,1179.013250231775,1185.3315195274101,9750178
2021-10-27,1189.99658203125,1212.3707315877277,1186.6222858874532,1201.138372284091,9896298
2021-10-28,1176.95263671875,1194.7749750089235,1173.284110478914,1186.6450838297792,9886181
2021-10-29,1148.7130126953125,1175.8427530223264,1133.0646952081202,1175.8427530223264,14233025
2021-11-01,1149.4150390625,1157.6581394917466,1129.6224692481335,1148.7130092033958,15481114
2021-11-02,1132.6571044921875,1154.0348738636576,1130.143454028727,1152.6760985535552,10569130
2021-11-03,1124.8670654296875,1141.353269066621,1114.6310849978502,1135.034999269857,11989430
2021-11-04,1131.77392578125,1134.514118637374,1127.7656464746356,1129.1016597099565,1705656
2021-11-08,1133.177978515625,1141.3531527093287,1112.5475239087214,1141.0813257713814,20337183
2021-11-09,1142.1231689453125,1145.38413396809,1126.4295651226153,1134.5594552172417,15682497
2021-11-10,1154.8953857421875,1158.56403111527,1133.9479393972968,1139.8585280650227,10253470
2021-11-11,1157.00146484375,1164.2254244154967,1148.3959679290283,1150.4341308509872,10722478
2021-11-12,1174.46142578125,1177.0204805624614,1158.1110771767962,1160.783343266853,8712341
2021-11-15,1167.53173828125,1178.5829582987624,1163.9989466772256,1177.5864592461573,4803269
2021-11-16,1140.402099609375,1166.2636363626991,1130.0302662731583,1164.9275032865714,11337581
2021-11-17,1115.9898681640625,1131.819326460902,1114.631092727357,1131.819326460902,10202029
2021-11-18,1120.2017822265625,1127.3126501781812,1109.6714536653499,1114.177982402732,8505625
2021-11-22,1070.584716796875,1109.1960026578379,1064.8099816539602,1103.3533407297432,24124307
2021-11-23,1080.5941162109375,1087.5691305828452,1045.7874503355001,1056.6800550508478,25326999
2021-11-24,1064.9912109375,1091.4868494573443,1061.4357769402945,1077.9446209027212,16820296
2021-11-25,1129.1015625,1133.2005303004803,1067.5953616356612,1074.774155951259,42401936
2021-11-26,1092.709716796875,1122.1493269988055,1087.6822964764374,1117.7107252384765,15763138
2021-11-29,1105.7991943359375,1132.2949564813318,1086.5954393266575,1104.712245845007,24325354
2021-11-30,1089.44873046875,1121.3794713466475,1081.9529437331894,1117.8013949441001,32172299
2021-12-01,1117.348388671875,1120.5187841006198,1098.3710610163207,1101.949136903198,10104610
2021-12-02,1124.52734375,1130.5737867535804,1114.9028239659328,1118.5714698041102,12720411
2021-12-03,1090.739501953125,1131.6153710496726,1087.0029299803193,1131.5700865288095,19222481
2021-12-06,1070.06396484375,1098.326063585159,1067.5955985919252,1094.2498569399281,10332254
2021-12-07,1078.782470703125,1088.814549469748,1068.8862454989733,1076.2008936152106,11235122
2021-12-08,1095.20068359375,1101.4056210006474,1089.8562718344901,1097.9182338918165,8744178
2021-12-09,1112.5703125,1120.926625884508,1098.326051956675,1102.85522364802,13213547
2021-12-10,1113.702392578125,1116.8954302844725,1100.7488640809006,1105.2327501452526,8364414
2021-12-13,1091.37353515625,1120.5640791956964,1088.8144806900814,1120.2923720879173,12901733
2021-12-14,1078.0125732421875,1089.7205393231307,1074.9553887174345,1077.944646457222,12991523
2021-12-15,1074.8648681640625,1089.2676234327396,1069.38448219365,1079.7563157042177,9366969
2021-12-16,1088.7691650390625,1094.023007574745,1072.8038571070083,1089.5844061394005,9761279
2021-12-17,1060.03173828125,1090.6263454753455,1050.7694958949853,1086.1198166210095,21049821
2021-12-20,1031.45263671875,1049.7957435304404,1017.7517924627566,1049.7957435304404,14325846
2021-12-21,1046.8065185546875,1062.5454064146618,1038.1784989493156,1046.8518030785813,12836561
2021-12-22,1071.6490478515625,1074.276029474332,1051.6754577350616,1052.988828746117,17658543
2021-12-23,1071.26416015625,1077.944705915956,1068.0031950967277,1075.2271551661324,9072401
2021-12-24,1074.6837158203125,1083.3796623765666,1058.718285237532,1073.4155095265614,7886494
2021-12-27,1073.5286865234375,1077.0388360812635,1063.4966072069749,1069.588333994207,4017223
2021-12-28,1086.2783203125,1089.1996512774408,1074.7968966086662,1075.9517717574063,6374613
2021-12-29,1088.1353759765625,1095.6085205634522,1078.8957755234705,1082.926817028114,15425312
2021-12-30,1068.4786376953125,1089.2449463146104,1062.3642685656102,1087.0030029803643,29333171
2021-12-31,1072.57763671875,1079.7110276415224,1068.8863489128844,1074.7742955921874,9477290
2022-01-03,1088.7467041015625,1090.603728995159,1070.4941656370397,1071.1509110384136,5421611
2022-01-04,1113.3175048828125,1114.6309956772857,1088.81462402871,1094.2044407783767,10847728
2022-01-05,1118.5260009765625,1121.8776545605729,1101.9265882823174,1115.0838981501056,11643813
2022-01-06,1094.4761962890625,1111.4606489189575,1091.0792578429503,1110.1924425923644,14447422
2022-01-07,1103.30810546875,1113.2949007403674,1092.2342419850618,1101.020877531252,13112115
2022-01-10,1104.2138671875,1112.8193642531028,1094.2723568788356,1110.5547786779957,9246731
2022-01-11,1112.16259765625,1120.9491128479206,1102.8550708538112,1103.3080358803265,16205164
2022-01-12,1141.8511962890625,1143.595009691511,1116.4425076278837,1119.2959115588758,14800442
2022-01-13,1148.28271484375,1150.8644117443653,1136.0992618786104,1141.9192812349345,11856712
2022-01-14,1149.9586181640625,1162.7761757448827,1144.0027445379585,1148.1469975068374,19930176
2022-01-17,1155.959716796875,1161.7344520199854,1149.0527486713804,1149.5057137125311,8036453
2022-01-18,1142.16845703125,1160.5342073047743,1139.4282640408564,1157.0921041700744,6215029
2022-01-19,1142.0777587890625,1151.3172385374578,1136.370950826631,1145.882257497244,9755485
2022-01-20,1122.0814208984375,1136.801286170844,1111.9133687702085,1132.3173998078944,16494486
2022-01-21,1122.2626953125,1133.3139167394952,1110.5548482538704,1110.5548482538704,13338594
2022-01-24,1076.99365234375,1134.4463001586594,1066.6671028591084,1120.9718770080574,21868937
2022-01-25,1074.887451171875,1081.8623458947789,1043.9757327083191,1064.1532222498897,24510205
2022-01-27,1058.96728515625,1067.1198169153088,1046.7159051568356,1058.0161903944513,20020431
2022-01-28,1057.9482421875,1076.087568078922,1054.5740661673967,1071.1508364816766,14667727
2022-01-31,1080.933837890625,1089.9016105598887,1067.1650674426833,1068.9768076649402,12143683
2022-02-01,1077.35595703125,1096.3331695818495,1063.0437697429202,1090.6264803582178,13200509
2022-02-02,1079.5523681640625,1090.1732649193555,1075.7252273627023,1090.1732649193555,10017691
2022-02-03,1065.6025390625,1087.6596951339798,1063.0888887078768,1083.3795890325775,9572839
2022-02-04,1055.887451171875,1063.655064440526,1051.2677111603737,1060.280768575064,11061241
2022-02-07,1049.4561767578125,1067.4370085401163,1043.9757907846413,1060.7338205814565,10714467
2022-02-08,1067.0972900390625,1068.8863882514995,1046.2404110052712,1055.5932232086295,12060849
2022-02-09,1079.5299072265625,1081.2056742872649,1067.9805561051007,1073.9363098694528,11486225
2022-02-10,1078.4202880859375,1085.0554293647551,1071.1962083846827,1085.0554293647551,12464491
2022-02-11,1076.314208984375,1079.982854527415,1061.6849113374171,1074.887506839841,15943370
2022-02-14,1059.1712646484375,1066.599124811997,1047.5991516117767,1059.9412213800138,10719633
2022-02-15,1095.1328125,1097.8277206759533,1057.8803043046898,1064.9004831978962,11212671
2022-02-16,1092.868408203125,1101.9493936888987,1085.1688404247225,1100.5906182455715,10392840
2022-02-17,1106.704833984375,1111.8681080705421,1091.5321231787168,1096.1065786813085,12853252
2022-02-18,1098.0543212890625,1112.5476464311962,1096.129369451274,1107.1126644779383,6775458
2022-02-21,1086.957763671875,1103.9875007758346,1080.0281530233087,1092.4380298945582,11107193
2022-02-22,1082.0208740234375,1085.146105195485,1063.066305633856,1065.6705251768456,13494914
2022-02-23,1075.2498779296875,1089.9697459260428,1072.5098045121515,1087.5013796836981,7310110
2022-02-24,1021.6695556640625,1059.7827129241718,1016.0760782454672,1043.975778151862,24846650
2022-02-25,1034.44189453125,1045.3118571320392,1030.9543872983322,1032.698081014629,14570089
2022-02-28,1068.6824951171875,1072.2152872381166,1015.894992677199,1015.894992677199,21297446
2022-03-02,1086.34619140625,1087.4559017749605,1054.9363443782538,1057.314141139364,21471786
2022-03-03,1077.1748046875,1093.728935330815,1073.4382321141,1087.0031046986949,10186748
2022-03-04,1053.2833251953125,1070.833834303542,1050.928170459011,1065.7158442994964,10805667
2022-03-07,1014.3323974609375,1047.1915918601796,1006.3836454479082,1032.0640445664155,17983310
2022-03-08,1012.4979858398438,1017.253699474235,987.3610616449254,1001.6279629474421,21289374
2022-03-09,1066.214111328125,1072.0567736389658,1011.8865764630572,1012.724579802494,20414228
2022-03-10,1083.492919921875,1089.2676554769666,1068.8863838594104,1087.0030697416826,17980493
2022-03-11,1086.6181640625,1091.9853395323678,1076.1557599167334,1076.1557599167334,12257423
2022-03-14,1095.5404052734375,1098.0541754406872,1075.2270625884603,1081.0697243173254,8340678
2022-03-15,1070.4488525390625,1099.6620420875429,1060.2128731362302,1099.6620420875429,15925769
2022-03-16,1088.5203857421875,1090.581191192119,1076.6312801930274,1078.850581492875,11149828
2022-03-17,1124.006591796875,1131.1173411560007,1093.8421832317183,1101.8362205198277,21422098
2022-03-21,1117.5296630859375,1125.0480919172617,1104.6668219311773,1106.9314074851866,11999466
2022-03-22,1146.4031982421875,1148.124249688356,1111.2794206216663,1114.2232739689239,22557065
2022-03-23,1150.049072265625,1161.6664689349448,1142.7119015169374,1142.7119015169374,15462187
2022-03-24,1167.916748046875,1170.4078760728964,1136.8240104486479,1136.8240104486479,13168266
2022-03-25,1175.70703125,1184.833300668766,1167.169460657995,1169.660588741769,14222488
2022-03-28,1187.5281982421875,1191.0608703717303,1171.472198621402,1182.1157391354113,9891424
2022-03-29,1187.7999267578125,1194.7974641560254,1180.9382429362058,1194.7974641560254,8684065
2022-03-30,1210.626953125,1217.4433519238278,1185.3314742474283,1195.6580225208536,15811550
2022-03-31,1193.3255615234375,1209.1551399202813,1190.5402036058347,1207.003765404827,13223718
2022-04-01,1202.8819580078125,1207.094137293246,1187.5507515318518,1193.891542920345,7922880
2022-04-04,1206.4373779296875,1211.5553673825946,1196.4505836886062,1202.7008059618925,7929162
2022-04-05,1189.3851318359375,1209.2456310104756,1186.9620503043643,1200.7307025551163,13149870
2022-04-06,1186.21484375,1193.2123818265243,1171.7441602323938,1171.7441602323938,12257215
2022-04-07,1165.289794921875,1180.3040094861121,1162.6401712692125,1175.3671581453982,15496499
2022-04-08,1184.6748046875,1188.9096265891387,1159.4698932414146,1159.4698932414146,15152495
2022-04-11,1182.20654296875,1195.0467435815697,1169.8871144408708,1177.5866823955819,9254209
2022-04-12,1159.945556640625,1178.7642727503164,1157.3865016457235,1171.6986884850992,13217742
2022-04-13,1155.68798828125,1174.2349955581562,1152.9025109003892,1166.0371790472568,10354235
2022-04-18,1152.1551513671875,1159.3792305452218,1142.1683569783831,1147.2410619855225,9974224
2022-04-19,1196.0655517578125,1208.3849780863475,1155.416224906424,1158.5639783200388,26141820
2022-04-20,1231.2347412109375,1238.277682969599,1199.8248909839451,1203.448252046231,25072240
2022-04-21,1260.06298828125,1263.1880996959114,1237.3717275306717,1245.9319403276972,21708633
2022-04-22,1249.510009765625,1269.0760391912017,1242.8973909745034,1249.5552942902013,15054154
2022-04-25,1220.6138916015625,1249.3288344946673,1206.41491600151,1242.0822318802027,17063215
2022-04-26,1257.1416015625,1265.9055943331985,1226.3658564890222,1227.4075203143414,12227666
2022-04-27,1258.3646240234375,1280.851985416539,1247.811532355269,1248.1739283672139,19338945
2022-04-28,1277.1607666015625,1291.269173560739,1261.874722290275,1272.676879438306,25614076
2022-04-29,1263.7542724609375,1293.6015662528664,1257.8889681093667,1293.6015662528664,18214862
2022-05-02,1259.3154296875,1270.6609979631469,1249.17002088754,1250.9591186725174,9467006
2022-05-04,1220.00244140625,1263.6411523249315,1212.1443778001394,1261.376566525436,19247660
2022-05-05,1196.1109619140625,1236.4659436174286,1192.0800401164388,1233.5219702392728,17210669
2022-05-06,1186.939453125,1204.3088248386653,1174.6653095599413,1183.1123115474356,19649948
2022-05-09,1140.583251953125,1176.2732081933118,1135.4652620079833,1166.2410086662385,18083752
2022-05-10,1120.8131103515625,1144.3422503361128,1113.272040334264,1130.0300668840562,19511677
2022-05-11,1109.331787109375,1125.4783543216395,1096.9444341111473,1119.9073998813726,16643899
2022-05-12,1086.7313232421875,1102.787203178042,1073.4155164726255,1099.458311385817,20490321
2022-05-13,1099.0506591796875,1122.3306194635952,1093.9553113783713,1098.7789520224087,19308778
2022-05-16,1099.322509765625,1123.689419002713,1094.544153545097,1102.60611718799,13437911
2022-05-17,1145.4971923828125,1150.3661168047677,1101.4962137094635,1102.9002734069516,16551828
2022-05-18,1149.664306640625,1163.9991359295223,1136.0315073346198,1150.2531253037505,17276788
2022-05-19,1123.1683349609375,1137.9561265637965,1116.918112875952,1125.0480019185666,14699118
2022-05-20,1188.6605224609375,1197.6962234407256,1133.200752456055,1137.9563467189944,21793091
2022-05-23,1180.7117919921875,1201.8403770570499,1174.4161648907582,1191.8534622113486,15252755
2022-05-24,1184.7652587890625,1194.7973375363194,1176.5448004718992,1180.7569797022973,13527818
2022-05-25,1183.0216064453125,1203.2670225299603,1178.2658929997126,1193.4387237828619,12714544
2022-05-26,1171.7440185546875,1193.3934954511844,1154.0348942869591,1188.637781781663,17882023
2022-05-27,1166.3089599609375,1179.9191164627784,1150.4568600156867,1174.4388502012214,16521973
2022-05-30,1206.935791015625,1211.1025664956994,1174.9597635821942,1184.3803827895526,13853398
2022-05-31,1192.374267578125,1213.2764285050255,1184.6973432373502,1196.337262181718,70620653
2022-06-01,1192.75927734375,1202.587575606305,1184.9237375655662,1193.1215535044294,9776989
2022-06-02,1233.88427734375,1237.5755649319342,1192.98576447725,1192.98576447725,22126569
2022-06-03,1258.8853759765625,1276.0283243723425,1241.9009234208313,1242.8068535360608,23939791
2022-06-06,1253.4730224609375,1274.5110388345443,1246.3395117355965,1259.1119042533815,11093152
2022-06-07,1255.828125,1264.139152836091,1246.4527910651425,1254.5372764842177,12358255
2022-06-08,1233.7711181640625,1259.564728048269,1230.260968517713,1255.8281557796806,12479250
2022-06-09,1267.6038818359375,1269.5287134718806,1227.407402469765,1227.407402469765,17278305
2022-06-10,1229.33251953125,1263.5957731905057,1223.5577842447772,1255.4432409626409,18093057
2022-06-13,1206.0751953125,1210.5590824670344,1184.9692504760867,1200.232652493234,17620803
2022-06-14,1190.3134765625,1210.1286894158018,1183.6782159302647,1200.2551062805883,14714312
2022-06-15,1175.910888671875,1194.4805402025763,1170.5211912252462,1185.5354082981676,11195535
2022-06-16,1159.4698486328125,1204.331357067944,1156.752298028243,1188.0036507794862,17111475
2022-06-17,1173.0572509765625,1188.8414216894157,1157.7034029954712,1159.4697388409886,24457187
2022-06-20,1151.79296875,1185.331550638825,1141.8513382748356,1179.851164692969,12066797
2022-06-21,1170.3853759765625,1174.5974362298005,1145.1125352557633,1159.470007341127,11720049
2022-06-22,1134.8310546875,1158.6998308652678,1132.747607320494,1158.6092618232658,10617206
2022-06-23,1116.4197998046875,1143.6175847906034,1107.384101087392,1139.1110565611707,19446323
2022-06-24,1132.3173828125,1137.2767565696067,1117.8012981016543,1123.2363989208543,14240234
2022-06-27,1128.9658203125,1152.6534598644344,1123.9383995696694,1152.6534598644344,15474529
2022-06-28,1144.840576171875,1147.67133814574,1124.187598454475,1124.187598454475,13572847
2022-06-29,1168.59619140625,1176.2279518820312,1132.7477384681235,1135.555858296585,19205146
2022-06-30,1175.616455078125,1184.7880089664673,1162.1874370508547,1168.5282289340553,23112959
2022-07-01,1090.943359375,1173.9631898181497,1071.150907551117,1166.2183382001654,81997149
2022-07-04,1093.2080078125,1106.025565464495,1071.6490989100685,1077.4691189892487,41857728
2022-07-05,1102.0625,1116.3973279805082,1094.7478514073186,1097.42011751126,17647327
2022-07-06,1092.3699951171875,1106.0027924376789,1081.5679595799388,1096.106567126978,23943726
2022-07-07,1081.61328125,1102.0624779330788,1075.6800503518655,1098.7335863010783,23301033
2022-07-08,1083.1080322265625,1095.155633472675,1079.0996326989614,1095.155633472675,19010108
2022-07-11,1097.8277587890625,1100.046939975301,1073.4154479368833,1076.3594210782474,13847467
2022-07-12,1096.26513671875,1104.983845261713,1088.8146344584836,1088.8146344584836,10778989
2022-07-13,1076.8349609375,1102.4022679488555,1074.7742754785731,1099.3677256155834,14224132
2022-07-14,1085.712158203125,1102.3796184650857,1076.5632467388843,1081.5680252499114,16970315
2022-07-15,1087.818359375,1093.7968755659167,1079.348834704648,1093.7968755659167,9603210
2022-07-18,1097.08056640625,1098.3260107043704,1083.5155743058108,1096.5143900160117,15160908
